Id,Hazard
6,2.55323930815
7,5.51960848759
8,6.08166896333
9,3.69130604727
10,3.59538108296
11,4.48186701093
13,4.38431544383
14,3.38965643875
16,3.33524995291
17,3.76403222677
18,4.66272743563
20,3.9314173298
27,7.05895619732
28,4.30795311933
29,2.90049482484
30,3.54633250981
34,3.42298369569
35,3.80925206572
36,3.51305275795
37,3.83408438655
38,3.24621961921
40,3.88963780181
42,4.61616925507
46,3.19281037239
47,3.82367480205
48,4.29848509934
49,6.23461201622
51,4.23282380068
52,4.44305603043
53,2.2672937028
54,2.78803797457
55,2.2350201116
56,5.43410724322
57,2.77951207626
60,4.28692268499
61,3.46306203589
64,5.62350953089
65,4.24088088201
66,4.39712759366
68,4.25317716321
70,3.16683382117
71,2.74084567276
75,3.0385859608
76,3.80886024205
78,5.16957190185
80,3.80975112475
81,4.97385411737
82,4.24684067002
83,4.21355091424
85,2.69221285689
86,2.52713582214
87,3.41661380306
89,2.81397626195
90,3.71657285073
91,4.68210798752
92,4.43729142652
95,3.32474371878
97,5.20233691728
99,2.60009001861
101,4.05888897717
102,4.18429337456
103,3.20177113057
104,4.00412937324
107,3.8272424083
108,3.3455498421
111,2.93578542521
112,5.66112636018
115,6.00227483258
119,3.12420724131
121,3.74400654895
124,3.62382903112
128,4.11282153243
130,5.25934736064
131,4.95483649652
133,5.23185390093
134,4.28000679276
137,4.04556227544
138,4.53547404805
142,4.78357719515
143,4.76432368577
144,7.8886719767
145,4.1371346431
147,3.85841131056
148,4.57143174845
152,3.24527250637
154,10.6683218331
158,2.84436019534
159,3.65326429865
160,5.15003659206
161,4.74936257858
164,2.71183530678
165,3.27673413185
166,2.41148931975
167,3.0302068014
169,3.86000675871
170,4.55628564314
171,4.96273818731
175,3.26460576785
177,3.71831227118
178,4.66760058344
180,7.36818651842
182,3.3944250192
184,6.9551584008
185,5.94369843204
186,3.96565806248
190,4.4908451206
191,3.59963468546
192,2.84437894096
195,4.86895630645
196,5.32649983631
197,3.92842591939
198,4.65844539331
199,7.65078907905
200,3.04721238354
204,2.67378146885
205,4.45674073522
207,2.53804905505
208,3.41521557956
209,7.17174861295
211,5.92256277251
216,6.51508875356
217,1.84598455839
220,4.13482517363
223,5.47354610019
224,4.91556337067
230,3.39981229722
232,3.89186213329
235,3.04055821683
236,4.88649041464
238,3.32704165837
240,2.88919504182
242,4.28375906925
244,3.46420197125
245,3.93063705979
248,4.01400972917
251,3.85985783216
256,3.39128847938
258,6.59387723598
259,4.53451703788
261,4.75799437468
267,4.16087739098
268,4.15739247493
270,4.61542745199
272,5.94584206844
273,2.78321295196
275,2.11494111912
276,3.36299550999
277,3.95781706505
279,3.60314887345
283,3.75630577323
284,4.13997192601
286,3.15313387177
287,3.99125415771
288,2.94215827481
289,5.85972510335
292,3.61724729243
293,4.69050680937
295,3.88928699086
297,3.93620320591
301,4.77397797138
303,3.62917508806
304,2.96247550386
305,2.56250739025
308,3.20037715118
309,4.4259266372
313,3.11575868768
314,4.95360531389
315,3.81786575308
316,3.29375201714
318,4.15110943849
320,4.75320599097
324,3.56614292022
325,3.51815005252
326,3.23808892876
327,3.79476039307
328,5.80603447081
332,3.8836096474
333,5.69075915833
336,3.28860889699
339,4.12473979511
340,4.80818185694
342,4.12936934389
344,6.89681499665
345,3.37655619493
346,3.4415705601
349,4.12042799281
353,3.79186824849
355,4.00812342383
360,3.29760335188
363,3.9524843312
366,3.58708255074
367,3.64242843535
369,4.31488422836
371,5.50622864576
372,2.48313674539
374,2.89102980891
375,2.74909339986
378,2.84692905463
379,2.03724767531
381,4.32157785807
382,2.94913935651
384,3.15671533421
385,3.41264602863
387,4.4489020652
388,3.09284538075
389,4.50068396082
390,4.42625584125
393,4.12747634968
394,5.74813881422
395,3.61349122628
397,2.41310504154
398,5.37583344287
399,3.78709730615
403,3.45079364439
404,2.65008960413
406,2.71982516692
407,2.9974811377
410,1.48017016734
411,3.93228144977
412,2.039157899
413,5.07711989796
417,4.19706470973
419,3.89816517916
422,4.649420037
425,2.91894957483
426,4.63473728929
427,4.64200489053
432,2.82467923641
434,3.60695541594
437,3.42377604901
438,3.18461975243
440,6.32981445276
441,4.76118942904
443,2.28133554425
445,5.32990524081
447,3.38647820378
449,3.60652621967
450,4.12991690961
451,3.84791725192
453,5.24194801912
455,2.85260139876
456,4.3716631639
459,4.80891331905
461,3.13451211253
463,3.27203392751
466,4.77283568412
467,3.12176677687
469,3.62605361269
470,6.15157737158
472,4.46405631927
477,3.84026000633
481,2.90192879105
485,3.76468445135
492,3.53055319594
494,4.17671161233
497,3.35107358883
503,3.14963443118
504,4.48024124752
507,4.36137915783
509,3.11868302175
511,5.07223958569
512,3.09519956107
513,2.93681434034
516,5.555513094
517,2.50878069181
518,2.90904197475
522,4.70045759886
525,2.3309428691
526,3.24002343718
527,8.49514120223
529,3.11187077931
534,5.2229555767
538,2.50581959531
540,4.90585811269
541,1.73269110382
542,5.72389761017
543,8.26229730173
544,6.48239967947
546,2.7401632454
547,3.36329457351
550,3.2017082386
554,4.01829424094
556,2.82451426131
558,3.40493020704
559,2.4801898525
560,4.09239516271
564,4.08570779979
565,2.48556030743
566,4.12592124186
567,4.97893415662
568,3.86237857009
570,3.62206976783
571,5.08704824477
575,3.07636138931
576,4.35980408574
585,2.61006511824
586,3.98726385109
589,3.40297958575
590,3.95639238922
591,3.26772124626
593,2.98180965166
594,3.53615970189
595,2.85585504478
596,3.30322378833
597,4.00481695034
598,2.86329314287
599,3.44200439103
600,4.64216024138
601,3.7290829259
609,4.14013439439
613,4.43466087852
619,4.08928110472
620,3.85189343397
621,5.9826464769
622,4.28626174051
623,3.09311511582
625,4.70392194794
626,3.05931450568
628,2.57097233072
629,4.66981301278
633,4.35991576225
634,3.85435419382
635,8.16400862999
636,3.94885175957
637,4.33086064207
638,3.35565122035
639,4.31217675464
640,4.52898111498
643,3.76901040973
645,3.65805981023
646,4.75785960107
647,2.99440210897
649,3.40375627244
650,3.35724016638
654,4.50552055618
656,2.35714458687
657,4.03981879559
661,4.72791254833
662,3.16325927137
663,4.02700321678
664,3.7208625618
667,3.95772144561
668,4.39570991677
672,2.77271722756
673,3.31725474556
675,4.45172713354
676,3.31519542966
677,3.64056269166
678,4.25418183589
679,4.64338247124
682,2.30759941596
684,3.29137531739
686,3.41106861755
687,5.65310423835
688,3.22457036088
689,2.86524072078
690,3.7505226966
691,4.58534618366
693,3.9744225807
694,3.68601409928
695,3.33895204495
696,3.20959534124
699,4.7689844611
702,6.04626587226
703,3.04823389718
704,2.37812137661
705,2.38654029579
708,3.87073579963
709,3.60701862265
710,3.96020599255
711,3.94438631487
712,4.84490544747
713,4.66564605922
714,4.99905064662
724,4.85983988476
725,3.29918824341
727,2.02056893012
729,3.79974305925
731,4.53338012582
732,4.19514537571
735,4.8341469273
736,3.97369954136
738,4.21852755465
739,3.34880668611
741,4.59807976614
744,2.85214275188
745,4.62268757766
749,3.5217078549
750,3.38449257907
753,3.29203785656
754,3.52799896218
756,3.55144192108
759,3.98268024146
763,3.01680794401
764,3.32077949216
765,4.72735450716
770,4.36537075954
773,3.56538873048
774,3.84169181438
778,2.83472950641
780,4.00132272602
781,5.66427385413
783,10.804622443
784,3.63648426202
790,3.77471672447
791,4.15492327757
792,3.39479166366
793,2.4879491079
794,3.6566443938
795,3.00554395326
796,3.75032847198
801,5.37064086652
802,4.54195395549
805,4.00856231326
808,3.23405936216
809,3.89631840092
813,3.94304958141
814,5.93366254106
815,1.32018317993
816,5.13969338083
817,2.42161691623
821,3.42254278147
822,4.05787077191
823,3.46885548981
825,3.63989385679
826,3.98249807582
830,2.30133127256
832,4.15249493429
833,3.63115056225
835,3.00234040898
837,2.86151933219
838,2.1694008546
839,3.06420286206
841,4.66423395329
842,3.12804377653
844,4.8741663395
853,2.49623986112
855,3.69627928303
858,4.03761248814
859,3.47646788482
860,3.33138910545
861,2.97500806042
862,2.76251140998
868,2.83560821729
869,6.40392545096
874,5.01305695648
875,2.80065041451
877,3.84607445744
879,3.87768521272
885,4.375582566
886,3.36685803263
887,3.86724856877
892,4.03526887077
894,4.32314674709
896,4.49221976555
898,2.41937844545
899,4.15867344397
900,3.9213318894
901,2.41259655967
903,4.82106479242
904,7.22158740928
906,3.93295431312
907,5.01061692246
908,3.92296021286
909,2.97028954419
915,3.33716717152
916,5.61946886839
917,4.13261398533
921,2.63790433876
922,4.63780703129
923,4.5074982859
924,3.979387362
927,4.53610414295
929,2.80952637905
932,3.55446912571
934,2.26945549503
935,6.55744188693
937,4.31230987554
940,3.51000358104
944,4.93955698448
946,4.39853869203
948,5.10896926659
950,5.63638422925
952,3.65048062213
953,4.48620626731
956,3.22769644223
959,3.5630959927
960,4.26165286796
961,2.84420987583
962,4.95356439396
966,3.92323712309
968,5.47010994805
969,4.1576458914
971,3.84432639932
972,3.74266203239
978,3.33146817833
983,4.41827654207
984,5.15955530627
985,3.54408790191
987,3.13212688646
988,4.11981973904
989,3.57561760654
991,3.64825400425
992,3.05322541743
993,3.07944137536
997,5.08201814539
999,1.60563835741
1003,2.10228554619
1006,5.66495381499
1007,4.41657891719
1013,3.85335289511
1015,3.55870849469
1016,2.53917515544
1017,2.77611335115
1018,7.05737106859
1019,3.82216662793
1020,3.86562660778
1021,4.38556561873
1023,2.41509079555
1025,3.86090082214
1027,3.41511685778
1028,5.5929910279
1029,4.05087520875
1032,5.00721689123
1035,2.8640414823
1039,2.74421091652
1040,4.58476066477
1041,2.17026986839
1043,2.79561249995
1045,4.25018356724
1046,6.99616082361
1049,4.00470578078
1054,5.4169845674
1056,4.75270284887
1057,4.14120040684
1058,4.15675133701
1060,6.76699608362
1061,4.12549357905
1062,3.92832414242
1063,4.1850310695
1066,3.81613442617
1071,4.06498182831
1072,3.3362153325
1076,5.4800671014
1077,3.52482588126
1078,3.22632905073
1082,4.46415596774
1083,3.17084329692
1085,4.33839267997
1086,3.82033099258
1088,4.16353137295
1089,7.45249221308
1090,4.52075954064
1093,3.86957265373
1094,3.97075560949
1095,5.25967180245
1096,4.13706245065
1097,3.41224080679
1098,4.05996737996
1103,3.31587883356
1104,3.90065562574
1109,3.43934691639
1110,3.79452050507
1111,4.83706874436
1113,2.92113805237
1114,2.38177088968
1115,3.15268400751
1117,3.76996691783
1118,1.98928563789
1121,3.84419461761
1122,3.28307556023
1124,4.04045274308
1125,2.17929840077
1126,4.90746328586
1127,3.54212227038
1128,4.75077949971
1130,3.04363899042
1132,4.36565723053
1135,4.70675808167
1136,3.82487337542
1139,7.20135709699
1140,4.34512624508
1141,2.72532387804
1147,4.68192555417
1150,5.99062777665
1152,3.86181742441
1154,4.44170906427
1157,2.49133566406
1158,2.92067464146
1160,4.73149664526
1162,4.4414648478
1163,2.82941008969
1164,3.71148209343
1171,4.03971786779
1173,3.05176799181
1174,4.49985819573
1176,3.6800162208
1178,3.94266469532
1182,4.45368381026
1185,3.97032083238
1188,2.61226821628
1189,2.3992941066
1192,5.27062730347
1194,3.32737980674
1195,4.31514996061
1199,3.75888323825
1200,2.51863861167
1203,4.5130997258
1204,5.79262201927
1206,5.11949362217
1209,3.57450476985
1214,4.82538075955
1215,4.00970022581
1217,3.27373534071
1219,5.40851163648
1220,4.18259741396
1221,3.06452873584
1222,5.53162561056
1223,2.78074363948
1225,5.03625914194
1226,2.39710026591
1228,4.22536214287
1229,3.84175860729
1231,2.61233837823
1233,3.97297090443
1234,3.1106444415
1235,2.08897355924
1236,3.92695916972
1238,4.76200235907
1240,4.91943280798
1241,4.18621329742
1242,7.95525754018
1244,3.20955225009
1245,2.3477649576
1248,3.36678678195
1250,3.22829816435
1251,3.37192988374
1252,4.75861777879
1253,5.42803845769
1255,3.50681229665
1258,3.79300614424
1261,4.08621749393
1262,4.13105852915
