Id,Hazard
6,1.43274711866
7,6.12193696696
8,4.65857450406
9,1.45106751097
10,0.746581668284
11,2.94035042497
13,2.6874957169
14,3.959474699
16,0.11072359786
17,2.15758606368
18,4.34189947561
20,4.39457848804
27,5.73169624811
28,5.5233022523
29,3.61940825523
30,3.41536360701
34,2.573560231
35,5.18670972949
36,2.88815325596
37,2.45732920268
38,2.17948652251
40,1.83223036596
42,4.13063543442
46,2.63922795902
47,4.4179128261
48,5.28142114511
49,6.8027598725
51,6.54211241619
52,6.26478278541
53,2.07589915871
54,2.54167155972
55,3.15577823371
56,5.86296420384
57,3.40197848499
60,6.80883869817
61,5.15102282166
64,7.6484400101
65,3.42246824996
66,5.49546634001
68,5.17826830404
70,3.47913320235
71,2.43812843978
75,3.18943926159
76,5.42517914762
78,5.9366788925
80,3.66223686908
81,4.85896133769
82,4.44732066881
83,3.86268536403
85,3.38013965395
86,2.94761340565
87,2.847725314
89,3.52977079917
90,4.48137621897
91,5.31516572366
92,4.83553657991
95,3.7358958888
97,6.81743331502
99,4.4242209533
101,4.40020155454
102,4.54516994514
103,3.25562198767
104,5.4129286998
107,5.27704188929
108,3.25542229384
111,2.57848131629
112,6.83834142969
115,4.72203031312
119,2.84913683166
121,3.84688199258
124,3.35337039483
128,7.64371845506
130,7.52606699712
131,5.44890571972
133,6.62369773519
134,8.00316448507
137,5.08180739916
138,3.5755491172
142,4.44137532225
143,4.89675160205
144,9.13448785404
145,4.79455120091
147,3.65173802611
148,5.03684722348
152,2.02070933811
154,16.2203246077
158,1.89158938529
159,4.17852406032
160,4.57842576011
161,4.26615294672
164,1.3013552879
165,3.0804722291
166,2.4511245152
167,2.35268641707
169,3.59102152586
170,4.55949432403
171,6.33819465597
175,2.13161577604
177,3.66332110307
178,3.77692200581
180,6.78440517187
182,2.06202192267
184,2.53118294781
185,6.7447332717
186,3.67913847174
190,3.31026480355
191,3.42219048986
192,1.90534211733
195,6.94478319545
196,5.23961828951
197,3.46241272579
198,3.72882684014
199,5.84431036051
200,3.64607695779
204,2.18347150127
205,3.88566316996
207,2.07238953999
208,2.62286782044
209,7.2380100571
211,6.85518492239
216,6.67579225046
217,1.58339292872
220,3.75342557855
223,5.47955799446
224,4.02632243945
230,2.89986785543
232,3.98718618826
235,2.93191922973
236,3.91097144129
238,3.21466158033
240,2.23107352183
242,3.35641082998
244,3.2124493671
245,3.39034137745
248,3.45221830037
251,2.65068432491
256,2.51410716745
258,7.32768218279
259,4.62885787127
261,4.56221718169
267,4.49888578101
268,5.76908410158
270,4.52810584772
272,6.54421954864
273,2.80236846885
275,2.02590663738
276,3.62138814088
277,7.0586887257
279,2.37101480078
283,4.76472612328
284,4.35715622164
286,3.56868699771
287,4.96114819328
288,7.56864842385
289,6.74930261228
292,3.77239343086
293,4.63178936549
295,4.71097559808
297,5.05053274774
301,4.166253477
303,4.04274231481
304,3.44411545329
305,3.01242704504
308,4.1591016086
309,4.93085589751
313,3.64231510663
314,5.79638947663
315,4.58921700721
316,3.50614725782
318,5.5857361698
320,5.60641004673
324,5.43655350195
325,3.09638070081
326,3.31622849712
327,3.65129081157
328,6.57895159479
332,4.19327641103
333,7.95326327726
336,3.54438201477
339,4.14181932738
340,4.620454104
342,4.25848464954
344,7.76257287385
345,3.39199010893
346,3.1716424332
349,4.71018657611
353,4.8770554391
355,3.78259727279
360,3.45460240991
363,4.45452364888
366,3.86662221124
367,5.15222339295
369,4.38260689505
371,6.46544915732
372,2.73794627587
374,2.38505345654
375,2.82738104655
378,3.23267845139
379,1.4501615336
381,4.37301322549
382,2.99579535496
384,3.12298054766
385,3.00586757156
387,3.84796075707
388,3.03471199708
389,5.94238140472
390,4.77107428282
393,3.9183675666
394,5.91881222346
395,3.32405048248
397,2.87181456713
398,5.53455382833
399,3.87665144456
403,3.66239621646
404,2.88141914794
406,2.85362506999
407,2.66052406305
410,4.25076046476
411,3.007276619
412,1.44519503774
413,5.94426290179
417,4.75882336268
419,3.70955393411
422,4.30695137297
425,2.81142617699
426,3.87583091894
427,5.5994219615
432,3.18276223941
434,3.37304203373
437,2.66099690256
438,2.75396687026
440,5.41033678106
441,5.08644666001
443,1.23061148233
445,4.48000299717
447,3.73915545739
449,3.53719802816
450,3.49866707042
451,2.80319595995
453,4.56324295405
455,1.29812662039
456,4.11757780933
459,3.73961204128
461,3.1293792673
463,2.49927824585
466,4.27712887702
467,2.75099513275
469,3.24211599596
470,6.68362815181
472,2.7131858914
477,4.19796793218
481,2.4165432786
485,5.77787616285
492,5.07944410796
494,3.94640149245
497,2.44679213274
503,2.97966061482
504,4.90912311523
507,3.86588039304
509,2.98713994611
511,5.01457119264
512,2.20000897725
513,2.74388706809
516,6.0038074542
517,2.2246552156
518,2.46392292851
522,4.0893053118
525,1.85688916988
526,2.66945280278
527,10.7037763804
529,2.70079166559
534,5.63753248479
538,1.33754767416
540,5.55738029149
541,1.07036999383
542,5.80559330883
543,10.6046363297
544,5.59722688796
546,2.37742736903
547,1.03373028216
